Input.target1,Input.top1,Input.top2,Input.top3,Input.top4,Input.top5,Input.top6,Input.top7,Input.top8,Input.top9,Input.top10,Input.top11,Input.top12,Input.top13,Input.top14,HITId,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12,top13,top14
img_womens_sneakers_675.jpg,img_womens_sneakers_894.jpg,img_womens_athletic_shoes_1630.jpg,img_womens_athletic_shoes_1509.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_918.jpg,img_womens_flats_306.jpg,img_womens_athletic_shoes_1103.jpg,img_womens_sneakers_638.jpg,img_womens_sneakers_1102.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,356ZPKYPVW1FUO60M7Q9LNM3X3HYPD,True,False,False,False,False,False,False,True,True,False,False,False,False,False
img_womens_high_heels_517.jpg,img_womens_high_heels_365.jpg,img_womens_high_heels_517.jpg,img_womens_high_heels_577.jpg,img_womens_high_heels_577.jpg,img_womens_high_heels_1471.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_545.jpg,img_womens_pumps_637.jpg,img_womens_flats_952.jpg,img_womens_flats_603.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,img_womens_high_heels_1032.jpg,3OEWW2KGRYVUBDZ8BBQGJ27C5AGDO4,True,False,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_boots_303.jpg,img_womens_rain_boots_966.jpg,img_womens_rain_boots_996.jpg,img_womens_rain_boots_952.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_boots_1588.jpg,img_womens_boots_1248.jpg,img_womens_boots_503.jpg,img_womens_boots_1073.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_pumps_301.jpg,img_womens_flats_679.jpg,33J5JKFMLLIZEXARXZC8VYG0TY93Q4,True,True,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_wedding_shoes_1072.jpg,img_womens_wedding_shoes_722.jpg,img_womens_wedding_shoes_310.jpg,img_womens_wedding_shoes_863.jpg,img_womens_high_heels_925.jpg,img_womens_stiletto_918.jpg,img_womens_pumps_637.jpg,img_womens_high_heels_298.jpg,img_womens_stiletto_800.jpg,img_womens_wedding_shoes_570.jpg,img_womens_wedding_shoes_285.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_boots_928.jpg,img_womens_boots_1528.jpg,3L2OEKSTXOUUOW7J0QOYZ1RD8TI8Y4,True,False,True,False,False,False,False,False,False,True,False,False,False,False
img_womens_boots_463.jpg,img_womens_boots_462.jpg,img_womens_boots_462.jpg,img_womens_boots_463.jpg,img_womens_boots_463.jpg,img_womens_rain_boots_483.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_boots_132.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,3BKZLF991EJ0U07FMK5YLSCD2Z3YQ4,True,True,True,True,True,False,False,False,False,True,False,False,False,False
img_womens_clogs_1113.jpg,img_womens_clogs_696.jpg,img_womens_clogs_1085.jpg,img_womens_clogs_1465.jpg,img_womens_high_heels_1471.jpg,img_womens_boots_1111.jpg,img_womens_rain_boots_298.jpg,img_womens_high_heels_645.jpg,img_womens_flats_1162.jpg,img_womens_clogs_798.jpg,img_womens_clogs_685.jpg,img_womens_flats_835.jpg,img_womens_high_heels_1032.jpg,img_womens_sneakers_1127.jpg,img_womens_stiletto_1471.jpg,3HJ1EVZS333ZQYPRAE180OQ5PKB3R5,True,False,True,False,False,False,False,False,False,False,False,False,False,False
img_womens_high_heels_688.jpg,img_womens_stiletto_1050.jpg,img_womens_stiletto_1357.jpg,img_womens_wedding_shoes_722.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_stiletto_1438.jpg,img_womens_high_heels_1476.jpg,img_womens_stiletto_291.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_wedding_shoes_20.jpg,363A7XIFWJ6R3Q5TSDLSOTTEG0GAV1,False,False,True,True,False,False,True,True,False,False,False,False,False,False
img_womens_flats_1056.jpg,img_womens_flats_918.jpg,img_womens_flats_672.jpg,img_womens_clogs_1435.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_high_heels_1032.jpg,img_womens_boots_1588.jpg,img_womens_flats_95.jpg,img_womens_flats_815.jpg,img_womens_flats_717.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_sneakers_1127.jpg,3NI0WFPPJO0ANNSAZ3GRNV12QLD60F,True,False,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_wedding_shoes_981.jpg,img_womens_stiletto_422.jpg,img_womens_high_heels_750.jpg,img_womens_stiletto_994.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_pumps_1425.jpg,img_womens_pumps_178.jpg,img_womens_pumps_754.jpg,img_womens_pumps_301.jpg,img_womens_boots_928.jpg,img_womens_boots_1528.jpg,img_womens_flats_318.jpg,3MZ3TAMYU07EG17AVH8V4USU828IRK,True,False,True,False,False,False,False,False,True,False,False,False,False,False
img_womens_stiletto_1155.jpg,img_womens_pumps_1616.jpg,img_womens_stiletto_630.jpg,img_womens_pumps_394.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_1590.jpg,img_womens_pumps_651.jpg,img_womens_stiletto_1011.jpg,img_womens_pumps_301.jpg,img_womens_flats_835.jpg,img_womens_flats_318.jpg,img_womens_wedding_shoes_20.jpg,3OKP4QVBQHH8LTFY3IM6OSQ4TLSGAI,False,False,False,False,False,False,False,True,True,False,False,False,False,False
img_womens_pumps_855.jpg,img_womens_sneakers_427.jpg,img_womens_sneakers_660.jpg,img_womens_sneakers_658.jpg,img_womens_high_heels_925.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_637.jpg,img_womens_pumps_545.jpg,img_womens_pumps_1481.jpg,img_womens_stiletto_1298.jpg,img_womens_flats_1468.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_flats_835.jpg,img_womens_high_heels_197.jpg,3GKAWYFRB4DCWDB9QB3V82C2FFCDPL,False,False,False,False,False,False,False,False,True,False,False,False,False,False
img_womens_high_heels_839.jpg,img_womens_stiletto_1618.jpg,img_womens_high_heels_1322.jpg,img_womens_stiletto_462.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_boots_1588.jpg,img_womens_pumps_832.jpg,img_womens_wedding_shoes_484.jpg,img_womens_high_heels_839.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_wedding_shoes_652.jpg,img_womens_high_heels_114.jpg,3Q9SPIIRXY64IF5YINQOAVCSN9IAWB,True,True,True,False,False,False,False,False,True,True,False,False,False,False
img_womens_clogs_146.jpg,img_womens_clogs_796.jpg,img_womens_clogs_816.jpg,img_womens_clogs_1411.jpg,img_womens_high_heels_1471.jpg,img_womens_flats_835.jpg,img_womens_flats_835.jpg,img_womens_high_heels_645.jpg,img_womens_high_heels_684.jpg,img_womens_clogs_1614.jpg,img_womens_flats_952.jpg,img_womens_clogs_1023.jpg,img_womens_high_heels_1032.jpg,img_womens_wedding_shoes_20.jpg,img_womens_sneakers_1127.jpg,3XD2A6FGG2EX6FEK6C2NHBYNBEWS9R,True,True,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_pumps_496.jpg,img_womens_stiletto_1012.jpg,img_womens_stiletto_630.jpg,img_womens_wedding_shoes_291.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_stiletto_1011.jpg,img_womens_high_heels_1145.jpg,img_womens_stiletto_1590.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_pumps_301.jpg,img_womens_flats_679.jpg,3ULIZ0H1WPPEB8DEQ3AM9U6CZI151U,False,False,True,False,False,False,False,False,False,False,False,False,False,False
img_womens_athletic_shoes_1240.jpg,img_womens_athletic_shoes_230.jpg,img_womens_athletic_shoes_17.jpg,img_womens_athletic_shoes_1014.jpg,img_womens_high_heels_1471.jpg,img_womens_flats_835.jpg,img_womens_high_heels_645.jpg,img_womens_high_heels_684.jpg,img_womens_athletic_shoes_1240.jpg,img_womens_flats_342.jpg,img_womens_flats_344.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_boots_928.jpg,img_womens_wedding_shoes_652.jpg,3PR3LXCWTUJ52W0J0M8AGJFFQTYX94,False,False,True,False,True,True,False,False,True,False,False,True,False,False
img_womens_boots_721.jpg,img_womens_sneakers_1127.jpg,img_womens_boots_1577.jpg,img_womens_high_heels_372.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_boots_1517.jpg,img_womens_rain_boots_820.jpg,img_womens_boots_440.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,34D9ZRXCZ6EBBYOPYIGND697HWESA6,False,False,False,False,False,False,False,True,True,False,False,False,False,False
img_womens_clogs_369.jpg,img_womens_clogs_879.jpg,img_womens_athletic_shoes_1375.jpg,img_womens_clogs_369.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_clogs_1325.jpg,img_womens_clogs_1179.jpg,img_womens_clogs_1362.jpg,img_womens_pumps_301.jpg,img_womens_flats_835.jpg,img_womens_flats_318.jpg,img_womens_wedding_shoes_20.jpg,3N3WJQXEM7AZ2IYV1UQ7V2CEDEF2LW,True,False,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_clogs_1064.jpg,img_womens_clogs_170.jpg,img_womens_clogs_1313.jpg,img_womens_clogs_1314.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_637.jpg,img_womens_clogs_1173.jpg,img_womens_clogs_1168.jpg,img_womens_clogs_472.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,3WRAAIUSCYJJ7FAOSSMACEQZWBGXAJ,False,False,False,True,True,True,True,False,False,False,False,False,True,False
img_womens_pumps_726.jpg,img_womens_pumps_1233.jpg,img_womens_high_heels_1145.jpg,img_womens_stiletto_1148.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_pumps_152.jpg,img_womens_stiletto_1644.jpg,img_womens_pumps_835.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,36D1BWBEI2LJ80GG16RMVFR3DJ52MY,True,False,False,False,True,True,False,False,True,False,False,False,True,False
img_womens_boots_166.jpg,img_womens_boots_1061.jpg,img_womens_boots_166.jpg,img_womens_boots_166.jpg,img_womens_boots_779.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_rain_boots_223.jpg,img_womens_boots_463.jpg,img_womens_pumps_301.jpg,img_womens_flats_835.jpg,img_womens_flats_318.jpg,img_womens_wedding_shoes_20.jpg,3HXCEECSR1D98S869GOBCLOH72HZYS,False,False,False,False,False,False,True,True,False,True,True,False,False,False
img_womens_wedding_shoes_515.jpg,img_womens_pumps_1589.jpg,img_womens_pumps_153.jpg,img_womens_pumps_151.jpg,img_womens_high_heels_1471.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_545.jpg,img_womens_pumps_637.jpg,img_womens_high_heels_1379.jpg,img_womens_wedding_shoes_560.jpg,img_womens_boots_1533.jpg,img_womens_flats_835.jpg,img_womens_high_heels_1032.jpg,img_womens_wedding_shoes_20.jpg,img_womens_sneakers_1127.jpg,34KYK9TV36SGU8TH4WGJ8HTDZEZSB1,False,False,False,False,False,False,True,False,False,False,False,False,False,False
img_womens_stiletto_812.jpg,img_womens_athletic_shoes_1452.jpg,img_womens_athletic_shoes_481.jpg,img_womens_athletic_shoes_739.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_637.jpg,img_womens_wedding_shoes_37.jpg,img_womens_stiletto_763.jpg,img_womens_wedding_shoes_56.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,3ZICQFRS4G29DIIB52QUQSXJDWLZZJ,False,False,False,False,False,False,False,False,True,False,False,False,False,False
img_womens_sneakers_415.jpg,img_womens_sneakers_726.jpg,img_womens_sneakers_726.jpg,img_womens_sneakers_774.jpg,img_womens_sneakers_487.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_637.jpg,img_womens_rain_boots_631.jpg,img_womens_boots_922.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_boots_928.jpg,img_womens_boots_1528.jpg,3B9J25CZ3KXZ4DLNIWCEJ1ZVHZZSC8,False,False,False,True,False,True,True,False,False,False,False,False,False,False
img_womens_stiletto_1593.jpg,img_womens_high_heels_1436.jpg,img_womens_pumps_434.jpg,img_womens_rain_boots_747.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_flats_835.jpg,img_womens_flats_835.jpg,img_womens_boots_1588.jpg,img_womens_stiletto_464.jpg,img_womens_wedding_shoes_560.jpg,img_womens_pumps_1573.jpg,img_womens_wedding_shoes_20.jpg,img_womens_high_heels_1032.jpg,img_womens_flats_679.jpg,3OJX0UFJ1ERDLS6OVHXNWCGBWBI9UP,False,True,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_clogs_674.jpg,img_womens_high_heels_650.jpg,img_womens_clogs_674.jpg,img_womens_clogs_415.jpg,img_womens_wedding_shoes_1006.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_918.jpg,img_womens_flats_306.jpg,img_womens_high_heels_1049.jpg,img_womens_wedding_shoes_375.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,39KMGHJ4SEUF9C6VXE0AEURBDIK001,True,False,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_athletic_shoes_1568.jpg,img_womens_athletic_shoes_1492.jpg,img_womens_athletic_shoes_877.jpg,img_womens_athletic_shoes_1352.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_637.jpg,img_womens_sneakers_284.jpg,img_womens_sneakers_411.jpg,img_womens_wedding_shoes_212.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_boots_928.jpg,img_womens_boots_1528.jpg,356TQKY9YUHB9CBIDHYYMO7G4U278V,True,False,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_rain_boots_573.jpg,img_womens_boots_1051.jpg,img_womens_boots_1561.jpg,img_womens_boots_1482.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_boots_1588.jpg,img_womens_pumps_1338.jpg,img_womens_rain_boots_178.jpg,img_womens_rain_boots_652.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_flats_835.jpg,img_womens_high_heels_197.jpg,3YO4AH2FQS43X5BUECUPT0ITQMHQ0O,False,False,False,False,False,False,False,True,True,False,False,False,False,False
img_womens_wedding_shoes_294.jpg,img_womens_pumps_452.jpg,img_womens_wedding_shoes_321.jpg,img_womens_pumps_1080.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_pumps_638.jpg,img_womens_high_heels_1037.jpg,img_womens_stiletto_996.jpg,img_womens_pumps_301.jpg,img_womens_flats_835.jpg,img_womens_flats_318.jpg,img_womens_high_heels_197.jpg,3G57RS03IWPL0TVA97A0EDGHROF52B,True,False,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_wedding_shoes_285.jpg,img_womens_wedding_shoes_375.jpg,img_womens_wedding_shoes_375.jpg,img_womens_high_heels_1049.jpg,img_womens_high_heels_1049.jpg,img_womens_wedding_shoes_639.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_918.jpg,img_womens_flats_306.jpg,img_womens_wedding_shoes_1075.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_318.jpg,3Z33IC0JDF6DY7VO077SSYIUAIR9VE,False,False,False,False,True,False,False,False,False,False,False,False,False,False
img_womens_high_heels_981.jpg,img_womens_high_heels_837.jpg,img_womens_high_heels_1021.jpg,img_womens_pumps_103.jpg,img_womens_high_heels_1471.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_pumps_545.jpg,img_womens_stiletto_1163.jpg,img_womens_stiletto_1634.jpg,img_womens_flats_575.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,img_womens_high_heels_1032.jpg,30U1YOGZHPG995R1IS7P37HD2ZBSD8,False,False,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_rain_boots_483.jpg,img_womens_rain_boots_483.jpg,img_womens_rain_boots_483.jpg,img_womens_boots_462.jpg,img_womens_boots_462.jpg,img_womens_boots_463.jpg,img_womens_boots_463.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_918.jpg,img_womens_flats_306.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_pumps_301.jpg,img_womens_flats_679.jpg,3WYZV0QBGYXOQPFGY6M67PA5ET1XBE,True,True,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_athletic_shoes_927.jpg,img_womens_sneakers_83.jpg,img_womens_sneakers_936.jpg,img_womens_athletic_shoes_1387.jpg,img_womens_high_heels_925.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_637.jpg,img_womens_pumps_545.jpg,img_womens_athletic_shoes_378.jpg,img_womens_rain_boots_281.jpg,img_womens_athletic_shoes_733.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,33NKDW9FGC270U7MC6I1I9GNWE1XCL,True,False,True,False,False,False,False,False,False,True,False,False,False,False
img_womens_athletic_shoes_1538.jpg,img_womens_stiletto_1594.jpg,img_womens_sneakers_645.jpg,img_womens_sneakers_411.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_pumps_545.jpg,img_womens_pumps_1496.jpg,img_womens_clogs_471.jpg,img_womens_wedding_shoes_1121.jpg,img_womens_clogs_1567.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,3T2HW4QDVARHZYPO9QCN26U5PBBC9I,False,False,False,False,False,False,True,True,False,False,True,False,True,False
img_womens_athletic_shoes_1113.jpg,img_womens_athletic_shoes_204.jpg,img_womens_athletic_shoes_1007.jpg,img_womens_athletic_shoes_1274.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_flats_834.jpg,img_womens_flats_1519.jpg,img_womens_clogs_323.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,3S829FDFUHLH5MD0C2DC2FY5HEDXDL,False,False,False,False,False,False,False,False,False,True,False,False,False,False
img_womens_athletic_shoes_723.jpg,img_womens_sneakers_894.jpg,img_womens_athletic_shoes_811.jpg,img_womens_athletic_shoes_15.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_676.jpg,img_womens_flats_1398.jpg,img_womens_sneakers_761.jpg,img_womens_athletic_shoes_1331.jpg,img_womens_pumps_301.jpg,img_womens_flats_835.jpg,img_womens_flats_318.jpg,img_womens_wedding_shoes_20.jpg,386659BNU01FG1RDTX4ASZALIAQ014,True,True,False,False,False,False,False,False,False,True,False,False,False,False
img_womens_wedding_shoes_789.jpg,img_womens_pumps_1496.jpg,img_womens_wedding_shoes_834.jpg,img_womens_wedding_shoes_834.jpg,img_womens_wedding_shoes_1030.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_918.jpg,img_womens_pumps_545.jpg,img_womens_wedding_shoes_927.jpg,img_womens_stiletto_675.jpg,img_womens_pumps_301.jpg,img_womens_boots_928.jpg,img_womens_flats_318.jpg,img_womens_boots_1528.jpg,3J9L0X0VEU6QDWVTQHCOE018HRT9WO,False,False,True,True,False,True,True,True,False,False,False,False,True,False
img_womens_sneakers_657.jpg,img_womens_sneakers_1127.jpg,img_womens_sneakers_657.jpg,img_womens_stiletto_996.jpg,img_womens_pumps_1474.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_boots_1588.jpg,img_womens_sneakers_652.jpg,img_womens_flats_1198.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,3W3RSPVVH7B8MU7XKE0D1L76W5YUL6,True,True,False,False,False,False,True,False,True,False,False,False,True,False
img_womens_boots_958.jpg,img_womens_boots_1061.jpg,img_womens_boots_1095.jpg,img_womens_boots_509.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_boots_463.jpg,img_womens_boots_462.jpg,img_womens_boots_132.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_wedding_shoes_652.jpg,img_womens_boots_928.jpg,3UQVX1UPG71M5M99C14OXIKQAG402L,True,False,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_flats_516.jpg,img_womens_flats_505.jpg,img_womens_clogs_1070.jpg,img_womens_flats_448.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_637.jpg,img_womens_flats_934.jpg,img_womens_flats_1203.jpg,img_womens_flats_95.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,30UZJB2PPWWALBRTD7O5XNL9X2F53M,True,False,True,False,False,False,False,False,False,False,False,False,False,False
img_womens_clogs_307.jpg,img_womens_flats_835.jpg,img_womens_clogs_77.jpg,img_womens_clogs_435.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_high_heels_1032.jpg,img_womens_boots_1588.jpg,img_womens_sneakers_932.jpg,img_womens_athletic_shoes_972.jpg,img_womens_clogs_888.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,3GITHABADD5PQI1GD76M8UG3I9F2NY,True,True,False,False,False,False,False,True,False,False,False,False,False,False
img_womens_high_heels_1413.jpg,img_womens_clogs_170.jpg,img_womens_flats_250.jpg,img_womens_clogs_1314.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_pumps_545.jpg,img_womens_flats_306.jpg,img_womens_high_heels_971.jpg,img_womens_sneakers_932.jpg,img_womens_pumps_1495.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_high_heels_1032.jpg,img_womens_flats_679.jpg,3FDWKV9VD2MSSCPIKQ1S1YMVWAOUM8,False,False,True,False,False,False,False,False,False,False,False,False,False,False
img_womens_boots_194.jpg,img_womens_pumps_1496.jpg,img_womens_stiletto_359.jpg,img_womens_high_heels_37.jpg,img_womens_high_heels_1471.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_545.jpg,img_womens_pumps_637.jpg,img_womens_boots_484.jpg,img_womens_stiletto_1640.jpg,img_womens_boots_1401.jpg,img_womens_pumps_301.jpg,img_womens_flats_318.jpg,img_womens_wedding_shoes_652.jpg,img_womens_flats_835.jpg,3RDTX9JRUDLBNHUSI94CMK2RO0K79K,False,True,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_high_heels_1195.jpg,img_womens_stiletto_897.jpg,img_womens_stiletto_897.jpg,img_womens_high_heels_1195.jpg,img_womens_high_heels_1322.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_639.jpg,img_womens_stiletto_1291.jpg,img_womens_flats_835.jpg,img_womens_pumps_301.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_318.jpg,3DQYSJDTZ0VMXSR08XOW8XGQHQEXEE,False,False,False,False,False,True,False,False,False,False,False,True,False,False
img_womens_flats_328.jpg,img_womens_flats_835.jpg,img_womens_flats_1398.jpg,img_womens_stiletto_1186.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_boots_1588.jpg,img_womens_clogs_685.jpg,img_womens_flats_306.jpg,img_womens_clogs_1182.jpg,img_womens_pumps_301.jpg,img_womens_flats_835.jpg,img_womens_flats_318.jpg,img_womens_high_heels_197.jpg,3PR3LXCWTUJ52W0J0M8AGJFFQTZ9XH,False,False,True,False,False,False,False,False,False,False,False,False,False,False
img_womens_wedding_shoes_632.jpg,img_womens_pumps_1562.jpg,img_womens_high_heels_1266.jpg,img_womens_high_heels_1223.jpg,img_womens_high_heels_925.jpg,img_womens_pumps_637.jpg,img_womens_stiletto_918.jpg,img_womens_flats_306.jpg,img_womens_sneakers_657.jpg,img_womens_stiletto_757.jpg,img_womens_stiletto_1371.jpg,img_womens_pumps_301.jpg,img_womens_flats_835.jpg,img_womens_flats_318.jpg,img_womens_high_heels_197.jpg,302OLP89EERV4HZT1WQNY15PVTTCAX,True,False,False,False,False,False,False,False,False,False,False,False,False,False
img_womens_stiletto_526.jpg,img_womens_stiletto_1012.jpg,img_womens_stiletto_630.jpg,img_womens_stiletto_608.jpg,img_womens_high_heels_1471.jpg,img_womens_pumps_545.jpg,img_womens_high_heels_1032.jpg,img_womens_pumps_637.jpg,img_womens_pumps_1114.jpg,img_womens_pumps_651.jpg,img_womens_pumps_916.jpg,img_womens_flats_835.jpg,img_womens_wedding_shoes_20.jpg,img_womens_flats_679.jpg,img_womens_pumps_301.jpg,379OL9DBT7YU21QT5IUCZXMOSZT9YN,False,True,True,False,False,False,False,False,False,False,False,False,False,False
